table_path,column_name,column_id,column_type,row_id,gt_val
CAN_CSV0000000000002294.csv,GEO,1,cate,365696,"Census agglomerations, Ontario"
CAN_CSV0000000000002294.csv,GEO,1,cate,275203,"MontrÃ©al, Quebec"
CAN_CSV0000000000000691.csv,UOM_ID,6,num,317414,249
USA_CSV0000000000033847__4.csv,PERC_COMBINATION,19,num,8951,0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,432684,Job creation benefits
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.8",35,num,6013,73.7
CAN_CSV0000000000001724__11.csv,"Interest and bank charges
Intérêts et frais bancaires",16,num,39769,1.0
CAN_CSV0000000000008933.csv,Prior Year - %,8,num,910,100.0
CAN_CSV0000000000006650.csv,SCALAR_FACTOR,7,cate,23380,thousands
CAN_CSV0000000000001724__11.csv,"Quality Indicator
Indicateurs de qualité.13",20,cate,19802,E
CAN_CSV0000000000002294.csv,DECIMALS,14,num,376020,0
CAN_CSV0000000000002294.csv,UOM_ID,7,num,116457,239
CAN_CSV0000000000002294.csv,STATUS,13,cate,132532,D
USA_CSV0000000000037101__16.csv,K_FACTOR,21,num,62017,11
CAN_CSV0000000000001724__11.csv,"Upper Middle Repairs and maintenance
3e quart Réparations et entretien",36,num,6745,99999.9
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,407006,0
USA_CSV0000000000033847__4.csv,ROUTE_SIGNING,20,num,15239,5
CAN_CSV0000000000015700.csv,UOM_ID,5,num,1912,81
CAN_CSV0000000000001724__11.csv,"Closing Inventory
Stock de fermeture",6,num,33927,99999.9
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,17131,Architectural and structural metals manufacturing [3323]
CAN_CSV0000000000000624.csv,Age group,5,cate,39989,25 to 64 years
USA_CSV0000000000037101__16.csv,SHOULDER_WIDTH_R,19,num,23457,3
USA_CSV0000000000035902__15.csv,NUMBER CLASS A CURVES,6,num,45146,1
CAN_CSV0000000000005013.csv,DECIMALS,14,num,8338,1
CAN_CSV0000000000000624.csv,UOM,8,cate,43222,Percent
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,284868,0
USA_CSV0000000000033847__3.csv,VERT_ALIGN,4,num,1530,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,425130,0
CAN_CSV0000000000015700.csv,GEO,1,cate,9299,Nova Scotia
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,360357,0
USA_CSV0000000000033847__12.csv,GRADES_B,28,num,24232,0.0
CAN_CSV0000000000006809.csv,SCALAR_ID,9,num,13894,0
CAN_CSV0000000000001724__11.csv,"Purchases, materials and sub-contracts
Achats, matériaux et sous-traitances",39,num,15892,99999.9
CAN_CSV0000000000014052.csv,GEO,1,cate,15919,Canada
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,95206,Fruit and vegetable preserving and specialty food manufacturing [3114]
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,161172,Owner
USA_CSV0000000000033847__12.csv,TOLL,3,num,17259,0
USA_CSV0000000000035902__15.csv,GENERATED FUNCTIONAL SYSTEM CODE,5,num,4964,3
CAN_CSV0000000000006650.csv,Estimates,4,cate,32651,Revenue
USA_CSV0000000000033847__3.csv,NHS,6,num,12991,1
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,414271,2018
CAN_CSV0000000000000691.csv,GEO,1,cate,15097,Northwest Territories including Nunavut
CAN_CSV0000000000001435.csv,CROPPED,9,cate,74948,high
SG_CSV0000000000000925__6.csv,children,9,cate,630,Yes
CAN_CSV0000000000001301.csv,Gender (3),3,cate,164172,Total - Gender
CAN_CSV0000000000006809.csv,STATUS,13,cate,8550,x
USA_CSV0000000000033847__4.csv,HORZ_ALIGN,15,num,24478,0
CAN_CSV0000000000014850.csv,ï»¿SUBJECT_EN,0,cate,4111,Forage Crops
USA_CSV0000000000033847__14.csv,SURV_H,20,num,22165,0
USA_CSV0000000000035902__16.csv,TYPE OF SUBGRADE,27,num,46589,1
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,74468,Non-ferrous metal foundries [33152]
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,42755,annual
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,87860,Truck transportation [484]
USA_CSV0000000000033847__12.csv,AT_GRADE_SIGNS,9,num,18820,0
CAN_CSV0000000000002294.csv,UOM,6,cate,344107,Percent
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,194391,2021
CAN_CSV0000000000002294.csv,UOM_ID,7,num,103000,223
USA_CSV0000000000035902__15.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,47882,0
CAN_CSV0000000000005013.csv,Indicators,4,cate,29529,Mortality
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,67487,Transportation and warehousing [48-49]
CAN_CSV0000000000002294.csv,UOM_ID,7,num,65961,239
USA_CSV0000000000033847__14.csv,THROUGH_LANES,0,num,52566,2
CAN_CSV0000000000006650.csv,GEO,1,cate,61252,Saskatchewan
CAN_CSV0000000000006650.csv,DECIMALS,12,num,228,0
CAN_CSV0000000000000893.csv,DECIMALS,15,num,46926,1
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,87714,annual
CAN_CSV0000000000000624.csv,Selected Sociodemographic characteristics,6,cate,43108,"Language(s) spoken most often at home, English and French or English and French and other "
USA_CSV0000000000037101__16.csv,WIDE_FEAS,1,num,28095,1
USA_CSV0000000000033847__3.csv,PERC_SIGHT,11,num,19945,0
USA_CSV0000000000033847__4.csv,SPECIAL_SYSTEMS,26,num,3856,0
USA_CSV0000000000035902__16.csv,FEDERAL-AID SYSTEM,3,num,29318,3
USA_CSV0000000000035902__15.csv,SPEED LIMIT,8,num,1864,25
USA_CSV0000000000035902__16.csv,LENGTH CLASS E CURVES,0,num,28698,0.0
CAN_CSV0000000000002294.csv,GEO,1,cate,327579,"Other census metropolitan areas, Quebec"
CAN_CSV0000000000013397.csv,SCALAR_ID,9,num,21511,0
CAN_CSV0000000000000691.csv,GEO,1,cate,96148,British Columbia
CAN_CSV0000000000002294.csv,GEO,1,cate,118580,"Rural areas, Ontario"
CAN_CSV0000000000005013.csv,GEO,1,cate,26237,"Saskatoon, Saskatchewan"
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,78281,ON
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,14477,Owner
CAN_CSV0000000000001724__11.csv,"Wages and Benefits
Salaires et avantages sociaux",32,num,7912,99999.9
CAN_CSV0000000000001435.csv,ALLOC_ID,3,num,15373,3747.0
USA_CSV0000000000037101__16.csv,FUT_AADT_YEAR,4,num,55494,2025
CAN_CSV0000000000020828.csv,Total - %,10,num,11599,1.7
CAN_CSV0000000000022085.csv,DataGroup2,4,cate,5363,Female
CAN_CSV0000000000000893.csv,VALUE,13,num,18772,5.0
USA_CSV0000000000033847__12.csv,SURV_H,20,num,28079,0
CAN_CSV0000000000000691.csv,UOM_ID,6,num,260250,249
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,444721,Renter in social and affordable housing
CAN_CSV0000000000004711.csv,Trade,3,cate,10751,Imports
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,58316,Opened new facility or expanded capacity
CAN_CSV0000000000013008.csv,UOM_ID,6,num,3981,300
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,428650,0
CAN_CSV0000000000002294.csv,GEO,1,cate,105053,"Large urban population centres, Ontario"
USA_CSV0000000000033847__12.csv,YEAR_RECORD,18,num,13193,2004
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,99425,Wood product manufacturing [321]
USA_CSV0000000000033847__3.csv,AT_GRADE_SIGNS,13,num,33139,0
CAN_CSV0000000000002294.csv,DECIMALS,14,num,421121,1
USA_CSV0000000000035902__15.csv,SURFACE/PAVEMENT TYPE,37,num,43149,61
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,108799,0
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNAL,2,num,15702,1
USA_CSV0000000000033847__4.csv,AT_GRADE_SIGNS,13,num,23670,0
USA_CSV0000000000033847__4.csv,AT_GRADE_SIGNS,13,num,29778,0
CAN_CSV0000000000002294.csv,UOM,6,cate,441967,Percent
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,7560,Renter not in social and affordable housing
CAN_CSV0000000000000691.csv,DECIMALS,12,num,186502,0
CAN_CSV0000000000001724__11.csv,"Quality Indicator
Indicateurs de qualité.13",20,cate,33245,E
CAN_CSV0000000000001724__11.csv,"Upper Middle Total expenses
3e quart Dépenses totales",19,num,12006,46.6
USA_CSV0000000000033847__14.csv,SHOULDER_WIDTH_L,14,num,34619,0
USA_CSV0000000000035902__18.csv,DRAINAGE ADEQUACY,15,num,3261,2
CAN_CSV0000000000000691.csv,Age group,4,cate,403697,All ages
USA_CSV0000000000035902__16.csv,TURNING LANES-LEFT,26,num,26795,4
CAN_CSV0000000000005892.csv,UOM_ID,5,num,11739,81
USA_CSV0000000000037101__16.csv,RURAL_URBAN,0,num,36419,4
USA_CSV0000000000035902__18.csv,DRAINAGE ADEQUACY,15,num,32565,3
CAN_CSV0000000000002294.csv,UOM,6,cate,312402,Percent
USA_CSV0000000000037101__16.csv,SAMPLING_TECH,11,num,28541,0
USA_CSV0000000000033847__3.csv,NHS,6,num,28436,0
CAN_CSV0000000000001724__11.csv,"Lower Middle Purchases, materials and sub-contracts
2e quart Achats, matériaux et sous-traitances",10,num,6580,18.3
USA_CSV0000000000033847__17.csv,SURV_H,20,num,2913,0
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,333703,2018
CAN_CSV0000000000005927.csv,DECIMALS,13,num,10799,1
USA_CSV0000000000033847__3.csv,PERC_SIGHT,11,num,20775,0
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,364925,0
USA_CSV0000000000035902__16.csv,K-FACTOR,10,num,36130,10
USA_CSV0000000000033847__3.csv,IS_METRIC,12,num,10824,0
USA_CSV0000000000033847__14.csv,THROUGH_LANES,0,num,24747,4
CAN_CSV0000000000000893.csv,STATUS,14,cate,11454,A
USA_CSV0000000000035902__16.csv,NUMBER CLASS D GRADES,33,num,7308,0
USA_CSV0000000000033847__14.csv,LANE_WIDTH,23,num,22797,11
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Labour and Commissions
Quart inférieur Traitements et commissions",25,num,40832,99999.9
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,406225,0
CAN_CSV0000000000006809.csv,SCALAR_ID,9,num,12562,0
CAN_CSV0000000000006650.csv,GEO,1,cate,34133,Canada
USA_CSV0000000000033847__4.csv,GRADES_B,18,num,309,0.0
CAN_CSV0000000000008164.csv,DOMAINE_FR,4,cate,8405,SÃ©curitÃ© nationale et internationale
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,98225,Large enterprises (250 and more employees)
USA_CSV0000000000035902__16.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,46764,1
USA_CSV0000000000033847__4.csv,HORZ_ALIGN,15,num,6682,0
USA_CSV0000000000033847__14.csv,VSF,7,num,58027,0.1
CAN_CSV0000000000000893.csv,Business activities,5,cate,67546,Accounting and bookkeeping
USA_CSV0000000000035902__15.csv,SPEED LIMIT,8,num,25236,55
USA_CSV0000000000035902__18.csv,LENGTH CLASS F GRADES,19,num,18328,0.0
USA_CSV0000000000035902__15.csv,VERTICAL ALIGNMENT ADEQUACY,18,num,39930,0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,23589,Renter
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,169911,Total enterprises
CAN_CSV0000000000000624.csv,GEO,1,cate,7476,Atlantic provinces
CAN_CSV0000000000012837.csv,STATUS,12,cate,6261,A
CAN_CSV0000000000013397.csv,"ï»¿""REF_DATE""",0,num,21737,2018
CAN_CSV0000000000001435.csv,TEXCAT,14,cate,41261,medium
CAN_CSV0000000000002294.csv,GEO,1,cate,239745,"Small population centres, Nunavut"
CAN_CSV0000000000005927.csv,North American Industry Classification System (NAICS),3,cate,8768,Computer and communications equipment and supplies merchant wholesalers [4173]
CAN_CSV0000000000000893.csv,STATUS,14,cate,118330,A
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,389555,Job creation benefits
USA_CSV0000000000033847__12.csv,YEAR_RECORD,18,num,42092,2004
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,291062,Sickness benefits
CAN_CSV0000000000008165.csv,DOMAINE_FR,4,cate,512,Incendies de vÃ©gÃ©tation
USA_CSV0000000000035902__16.csv,DIRECTIONAL FACTOR,1,num,15849,60
CAN_CSV0000000000004711.csv,SCALAR_ID,9,num,16261,6
CAN_CSV0000000000013732.csv,Sector,3,cate,4478,Total economy
USA_CSV0000000000035902__16.csv,K-FACTOR,10,num,50593,11
USA_CSV0000000000035902__15.csv,NUMBER CLASS I CURVES,28,num,23849,0
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,133704,3 years
USA_CSV0000000000033847__4.csv,VERT_ALIGN,4,num,38716,0
CAN_CSV0000000000002294.csv,GEO,1,cate,201106,"Small population centres, British Columbia"
CAN_CSV0000000000000691.csv,DECIMALS,12,num,345086,0
CAN_CSV0000000000001724__11.csv,"Lower Middle Repairs and maintenance
2e quart Réparations et entretien",28,num,33577,0.1
USA_CSV0000000000037101__16.csv,DONUT_VOLUME_GROUP,7,num,33585,0
CAN_CSV0000000000002294.csv,UOM,6,cate,57958,Percent
USA_CSV0000000000035902__16.csv,MEDIAN TYPE,9,num,33660,4
USA_CSV0000000000035902__18.csv,NUMBER OF AT-GRADE INTERSECTIONS-OTHER/NO CONTROLS,34,num,19399,0
USA_CSV0000000000037101__16.csv,BEGIN_LRS,12,num,16532,0.0
USA_CSV0000000000033847__17.csv,UNBUILT_FACILITY,19,num,33499,1
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,42936,Total enterprises
CAN_CSV0000000000001301.csv,Gender (3),3,cate,167451,Women+
USA_CSV0000000000033847__14.csv,K_FACTOR,13,num,2706,10
CAN_CSV0000000000002294.csv,STATUS,13,cate,300521,x
USA_CSV0000000000033847__4.csv,URBAN_CODE,0,num,35708,0
CAN_CSV0000000000002294.csv,GEO,1,cate,272805,"MontrÃ©al, Quebec"
CAN_CSV0000000000001301.csv,Gender (3),3,cate,74098,Women+
CAN_CSV0000000000002294.csv,GEO,1,cate,305825,"Saskatoon, Saskatchewan"
USA_CSV0000000000035902__18.csv,NUMBER CLASS K CURVES,13,num,3634,0
SG_CSV0000000000000925__0.csv,ban_q32,29,cate,433,T2B
CAN_CSV0000000000005013.csv,UOM_ID,8,num,19755,223
CAN_CSV0000000000002294.csv,GEO,1,cate,312375,"Calgary, Alberta"
CAN_CSV0000000000000691.csv,SCALAR_ID,8,num,317070,0
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,79578,"Total, structural type of dwelling"
CAN_CSV0000000000002294.csv,STATUS,13,cate,137033,x
CAN_CSV0000000000001724__11.csv,"Purchases, materials and sub-contracts
Achats, matériaux et sous-traitances",39,num,30524,27.3
CAN_CSV0000000000001435.csv,LANDUSE,2,cate,103145,impast
USA_CSV0000000000035902__15.csv,SECTION/GROUPED LENGTH,36,num,20485,0.244
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,31884,Information and cultural industries [51]
CAN_CSV0000000000002294.csv,UOM,6,cate,273746,Percent
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,49491,0
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,361908,Renter not in social and affordable housing
CAN_CSV0000000000000893.csv,VALUE,13,num,19810,14.2
USA_CSV0000000000037101__16.csv,COUNTY_CODE,5,num,36050,7
CAN_CSV0000000000001301.csv,Gender (3),3,cate,207564,Men+
CAN_CSV0000000000002294.csv,GEO,1,cate,248661,"Total, census metropolitan areas"
CAN_CSV0000000000000691.csv,Sex,3,cate,441803,Males
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires",3,num,27041,99999.9
UK_CSV0000000000003896__3.csv,Varicose Vein Pre-Op Q Right Pain Days,22,num,1784,4
CAN_CSV0000000000000893.csv,Business activities,5,cate,39311,Distribution and logistics
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Labour and Commissions
Quart inférieur Traitements et commissions",25,num,5933,99999.9
USA_CSV0000000000033847__14.csv,VSF,7,num,16438,0.3
CAN_CSV0000000000002294.csv,STATUS,13,cate,231532,0s
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,255734,Moveable dwelling
USA_CSV0000000000035902__16.csv,FUNCTIONAL SYSTEM,29,num,28622,17
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,182961,Apartment in a building that has fewer than five storeys
CAN_CSV0000000000001724__11.csv,"Upper Middle Total expenses
3e quart Dépenses totales",19,num,25882,99999.9
CAN_CSV0000000000001724__11.csv,"Interest and bank charges
Intérêts et frais bancaires",16,num,37064,99999.9
CAN_CSV0000000000001435.csv,ALLOC_ID,3,num,75801,4699.0
CAN_CSV0000000000000691.csv,Age group,4,cate,172627,25 to 54 years
USA_CSV0000000000035902__16.csv,LENGTH CLASS L CURVES,7,num,32728,0.0
CAN_CSV0000000000000691.csv,Age group,4,cate,339985,25 to 54 years
CAN_CSV0000000000000893.csv,GEO,1,cate,55824,Quebec
CAN_CSV0000000000013397.csv,Multiplier type,3,cate,8276,Simple multiplier
CAN_CSV0000000000000624.csv,DECIMALS,16,num,11088,0
USA_CSV0000000000035902__16.csv,IS WIDENING FEASIBLE?,22,num,35164,5
CAN_CSV0000000000002294.csv,DECIMALS,14,num,74628,0
CAN_CSV0000000000006650.csv,Sector,3,cate,70534,Residential
UK_CSV0000000000003896__0.csv,Revision Flag,16,num,645,0
CAN_CSV0000000000002294.csv,SCALAR_ID,9,num,144294,0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,223745,Maternity benefits
UK_CSV0000000000007396__13.csv,Knee Replacement Pre-Op Q Pain,18,num,4501,0
CAN_CSV0000000000000691.csv,GEO,1,cate,59526,Prince Edward Island
USA_CSV0000000000035902__16.csv,MEDIAN TYPE,9,num,41043,1
CAN_CSV0000000000000691.csv,DECIMALS,12,num,70644,0
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNAL,2,num,48063,3
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,53477,Adoption benefits
CAN_CSV0000000000013946.csv,DECIMALS,14,num,7065,0
CAN_CSV0000000000005892.csv,Trade group,3,cate,5089,Home electronics and appliance stores
USA_CSV0000000000035902__16.csv,GENERAL CLIMATE ZONE,20,num,42753,7
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,423427,Fishing benefits
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,293765,4 years
CAN_CSV0000000000000893.csv,UOM_ID,8,num,120518,239
USA_CSV0000000000033847__12.csv,UNBUILT_FACILITY,19,num,41523,1
CAN_CSV0000000000002294.csv,Tenure including social and affordable housing,2,cate,213514,Renter
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,18829,0
CAN_CSV0000000000000691.csv,GEO,1,cate,78718,New Brunswick
USA_CSV0000000000033847__12.csv,VSF,7,num,46003,0.15
CAN_CSV0000000000005336.csv,Sex,4,cate,5591,Males
USA_CSV0000000000033847__12.csv,RURAL_URBAN,4,num,21304,1
USA_CSV0000000000035902__18.csv,VOLUME/SERVICE FLOW RATIO,35,num,29116,0.09
USA_CSV0000000000033847__14.csv,TURN_LANES_R,6,num,7318,4
USA_CSV0000000000033847__12.csv,SURV_D,27,num,22836,0
USA_CSV0000000000035902__15.csv,FEDERAL-AID SYSTEM,3,num,40007,2
CAN_CSV0000000000013953.csv,Indicator,3,cate,12512,Estimate
USA_CSV0000000000033847__4.csv,PEAK_CAPACITY,8,num,34204,1625
CAN_CSV0000000000000624.csv,GEO,1,cate,14547,Quebec
USA_CSV0000000000035902__16.csv,COUNTY,24,num,21442,7
CAN_CSV0000000000000691.csv,UOM_ID,6,num,129752,249
USA_CSV0000000000035902__16.csv,NUMBER CLASS I CURVES,28,num,15533,0
USA_CSV0000000000033847__14.csv,PERC_SINGLE_UNIT,1,num,16534,1
CAN_CSV0000000000006650.csv,SCALAR_ID,8,num,17471,0
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,175606,2021
CAN_CSV0000000000012679.csv,STATUS,13,cate,4504,E
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,133850,Pharmaceutical and medicine manufacturing [3254]
CAN_CSV0000000000004711.csv,Categories of commercial services,5,cate,33352,Audio-visual and related services
USA_CSV0000000000033847__4.csv,CURVES_D,1,num,13348,0.0
CAN_CSV0000000000013008.csv,UOM,5,cate,4214,Units
CAN_CSV0000000000002294.csv,DECIMALS,14,num,74083,1
USA_CSV0000000000035902__15.csv,NUMBER CLASS B GRADES,38,num,21326,0
USA_CSV0000000000033847__12.csv,YEAR_RECORD,18,num,54195,2004
CAN_CSV0000000000001724__11.csv,"Top Quartile Interest and bank charges
Quart supérieur Intérêts et frais bancaires",33,num,695,9.1
CAN_CSV0000000000001724__11.csv,"Bottom Quartile Interest and bank charges
Quart inférieur Intérêts et frais bancaires",3,num,3578,99999.9
CAN_CSV0000000000002294.csv,STATUS,13,cate,361916,0s
USA_CSV0000000000033847__14.csv,TYPE_FACILITY,5,num,12917,2
USA_CSV0000000000035902__18.csv,FUNCTIONAL SYSTEM,29,num,11712,6
CAN_CSV0000000000001301.csv,Gender (3),3,cate,233993,Women+
CAN_CSV0000000000002294.csv,GEO,1,cate,209551,Yukon
USA_CSV0000000000033847__14.csv,TOLL,3,num,9639,0
CAN_CSV0000000000007018.csv,"ï»¿""REF_DATE""",0,num,3438,2017
CAN_CSV0000000000000893.csv,STATUS,14,cate,92157,A
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,55435,0
CAN_CSV0000000000000691.csv,Type of income benefit,2,cate,410834,Job creation benefits
USA_CSV0000000000033847__14.csv,VSF,7,num,49755,0.4
USA_CSV0000000000037101__16.csv,DIR_FACTOR,18,num,42634,67
CAN_CSV0000000000002294.csv,GEO,1,cate,428731,"Outside census metropolitan areas and census agglomerations, Saskatchewan"
USA_CSV0000000000035902__15.csv,STATE,31,num,39209,42
USA_CSV0000000000033847__14.csv,TYPE_FACILITY,5,num,51128,2
UK_CSV0000000000007396__13.csv,Pre-Op Q Anxiety,16,num,832,1
CAN_CSV0000000000000893.csv,SCALAR_ID,10,num,89813,0
CAN_CSV0000000000006809.csv,Advanced technology acquisition,5,cate,8571,Customize
USA_CSV0000000000035902__16.csv,RIGHT OF WAY WIDTH,2,num,26868,65
USA_CSV0000000000035902__16.csv,LENGTH CLASS H CURVES,23,num,234,0.0
USA_CSV0000000000033847__12.csv,COUNTY_CODE,22,num,7121,37
CAN_CSV0000000000002294.csv,STATUS,13,cate,137700,E
CAN_CSV0000000000001301.csv,ï»¿REF_DATE,0,num,223247,2021
CAN_CSV0000000000001301.csv,Age of child (20),4,cate,202069,8 years
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,407415,Apartment or flat in a duplex
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,16837,Closed an existing facility or contracted capacity
CAN_CSV0000000000002294.csv,STATUS,13,cate,18877,x
CAN_CSV0000000000001724__11.csv,"Quality Indicator
Indicateurs de qualité.8",11,cate,29668,C
USA_CSV0000000000033847__14.csv,GRADES_B,28,num,50793,0.66
CAN_CSV0000000000002294.csv,GEO,1,cate,290936,"Kitchener-Cambridge-Waterloo, Ontario"
CAN_CSV0000000000014052.csv,GEO,1,cate,255,Newfoundland and Labrador
USA_CSV0000000000033847__14.csv,RURAL_URBAN,4,num,48882,4
USA_CSV0000000000033847__4.csv,BEGIN_LRS,25,num,13195,4.202
CAN_CSV0000000000001301.csv,Gender (3),3,cate,173502,Women+
CAN_CSV0000000000001435.csv,ALLOC_ID,3,num,9174,405.0
CAN_CSV0000000000002294.csv,Structural type of dwelling,3,cate,107362,Semi-detached house
CAN_CSV0000000000001435.csv,MODIFIER,6,cate,32213,~~~~~
CAN_CSV0000000000001724__11.csv,"Upper Middle Repairs and maintenance
3e quart Réparations et entretien",36,num,16447,99999.9
CAN_CSV0000000000000691.csv,Sex,3,cate,459459,Females
CAN_CSV0000000000008165.csv,TERM_EN_PARAMETER,2,cate,2832,correct
CAN_CSV0000000000002294.csv,UOM_ID,7,num,383006,239
CAN_CSV0000000000001435.csv,TEXCAT,14,cate,55456,medium
CAN_CSV0000000000002294.csv,"ï»¿""REF_DATE""",0,num,47225,2018
CAN_CSV0000000000005013.csv,Selected causes of death (ICD-10),5,cate,18064,Unintentional injuries
CAN_CSV0000000000012679.csv,STATUS,13,cate,5654,E
USA_CSV0000000000037101__16.csv,TYPE_FACILITY,14,num,49842,2
CAN_CSV0000000000000893.csv,Changes to business activities in Canada,6,cate,103294,Does not apply
CAN_CSV0000000000000893.csv,Enterprise size,4,cate,115996,Total enterprises
USA_CSV0000000000033847__4.csv,IS_DONUT,7,num,38343,0
CAN_CSV0000000000000893.csv,Business activities,5,cate,67712,Engineering and related technical services
CAN_CSV0000000000001724__11.csv,"% of Businesses Reporting
% des entreprises déclarantes.2",4,num,23216,25.8
USA_CSV0000000000033847__3.csv,BEGIN_LRS,25,num,40766,9.098
USA_CSV0000000000033847__12.csv,SURV_H,20,num,17052,0
USA_CSV0000000000033847__3.csv,PERC_SIGHT,11,num,22268,0
CAN_CSV0000000000000893.csv,DECIMALS,15,num,131781,1
CAN_CSV0000000000006650.csv,GEO,1,cate,68964,Manitoba
CAN_CSV0000000000014005.csv,"ï»¿""REF_DATE""",0,num,6209,2011
UK_CSV0000000000007396__13.csv,Post-Op Q Self-Care,17,num,4922,1
USA_CSV0000000000035902__15.csv,NUMBER CLASS D GRADES,33,num,16778,0
USA_CSV0000000000035902__18.csv,NUMBER CLASS D GRADES,33,num,16354,0
USA_CSV0000000000033847__3.csv,STD_EXP_FACTOR,3,num,30046,12.271
USA_CSV0000000000033847__14.csv,PEAK_PARKING,24,num,48449,0
USA_CSV0000000000035902__15.csv,NUMBER CLASS K CURVES,13,num,47148,0
USA_CSV0000000000033847__3.csv,PERC_COMBINATION,19,num,29638,13
USA_CSV0000000000035902__15.csv,LENGTH CLASS E CURVES,0,num,21507,0.0
CAN_CSV0000000000000893.csv,DECIMALS,15,num,3640,1
CAN_CSV0000000000001435.csv,PROVINCE,1,cate,81900,QC
USA_CSV0000000000035902__16.csv,IS WIDENING FEASIBLE?,22,num,35300,3
CAN_CSV0000000000007018.csv,STATUS,12,cate,22944,E
CAN_CSV0000000000000691.csv,UOM_ID,6,num,262402,249
CAN_CSV0000000000000893.csv,STATUS,14,cate,168197,..
USA_CSV0000000000033847__12.csv,THROUGH_LANES,0,num,15606,2
USA_CSV0000000000035902__15.csv,NUMBER CLASS D GRADES,33,num,21834,0
USA_CSV0000000000035902__15.csv,LENGTH CLASS G CURVES,30,num,30863,0.0
CAN_CSV0000000000007018.csv,Use of clean technologies,5,cate,23084,Smart grid
CAN_CSV0000000000000893.csv,North American Industry Classification System (NAICS),3,cate,136142,Semiconductor and other electronic component manufacturing [3344]
CAN_CSV0000000000002294.csv,Statistics,5,cate,372610,"Low 95% confidence interval, percentage of households"
USA_CSV0000000000033847__14.csv,AT_GRADE_SIGNS,9,num,23260,0
CAN_CSV0000000000002294.csv,Satisfaction with dwelling and neighbourhood,4,cate,142204,Neither satisfied nor dissatisfied with dwelling
