table_path,column_name,column_id,column_type,row_id,gt_val
csvData11859275__0.csv,ab,3,num,8,30
csvData8804961__2.csv,BB,0,num,4,50
csvData18784108__2.csv,GIDP,3,num,19,1
csvData8288967__16.csv,Tm,1,cate,84,Tm
csvData6468042__0.csv,3P%,5,num,11,0.372
csvData7222492__5.csv,3PA,1,num,48,14.0
csvData9103974__6.csv,PA,7,num,45,420
csvData24131822__7.csv,oppTAv,4,num,70,0.256
csvData26447856__0.csv,SF,3,num,13,0
csvData11859275__3.csv,r,2,num,17,3
csvData6468042__2.csv,BLK,4,num,2,0.4
csvData29230622__0.csv,PA,5,num,119,119
csvData6468042__2.csv,BLK,4,num,26,0.3
csvData10354220.csv,FR,4,num,4,40
csvData6974424__2.csv,ibb,1,num,24,0
csvData16461238__3.csv,ibb,6,num,19,0
csvData28681743__3.csv,FG%,4,num,6,0.5
csvData22709338__0.csv,h,7,num,10,3
csvData3178438__15.csv,ORB,3,num,66,9.2
csvData27432177__1.csv,SH,4,num,4,0
csvData21180610__2.csv,FG%,4,num,2,0.411
csvData21300577__1.csv,R,1,num,33,79
csvData18493125__12.csv,H,9,num,1,124
csvData1068737__2.csv,PF,2,num,17,1.3
csvData21877600__3.csv,GS,7,num,3,0
csvData11859275__3.csv,e,4,num,23,0
csvData19387543__3.csv,hbp,3,num,7,0
csvData20075499__7.csv,HR,4,num,12,25
csvData11839331__4.csv,3PM,2,num,6,1.4
csvData1902536__12.csv,BB,1,num,54,15
csvData5124506__7.csv,CS,3,num,14,1
csvData24341501__0.csv,YEAR,1,num,269,2012
csvData24341501__0.csv,oppOPS,0,num,113,0.72
csvData26724876__3.csv,RPG,1,num,27,2.0
csvData11839331__7.csv,MIN,5,num,39,35.8
csvData9103974__6.csv,NAME,5,cate,6,Jorge De La Rosa
csvData6468042__2.csv,PF,1,num,21,2.0
csvData6468042__2.csv,DRB,3,num,14,4.8
csvData6974424__2.csv,wp,0,num,9,1
csvData24341501__0.csv,oppOBP,8,num,59,0.318
csvData10074535__12.csv,BB,5,num,6,40
csvData20099586__3.csv,SO,2,num,26,171
csvData20075499__7.csv,CS,2,num,62,2
csvData23138641__17.csv,Team,6,cate,172,Los Angeles
csvData8804961__2.csv,BB,0,num,19,0
csvData18661263__9.csv,H,2,num,44,80
csvData27008272__5.csv,TOV,9,num,17,1.9
csvData14429913__4.csv,Opp,6,cate,24,NYK
csvData3871380__3.csv,gdp,4,num,4,0
csvData29230622__0.csv,PA,5,num,241,117
csvData28681743__3.csv,#,6,num,12,27
csvData4823585__2.csv,G,5,num,13,7
csvData29230622__0.csv,YEAR,4,num,223,2012
csvData1902536__12.csv,OBP,7,num,50,0.483
csvData27008272__5.csv,FT%,7,num,11,0.729
csvData28672318__5.csv,Result,0,cate,23,W 5-1 @TOR
csvData1902536__12.csv,GIDP,5,num,4,0
csvData6605406__1.csv,APG,3,num,2,2.3
csvData15283024__1.csv,BB,3,num,27,0
csvData18786685__0.csv,Player,0,cate,3,Stephen Domingo
csvData11839331__4.csv,TOV,3,num,56,1.7
csvData29051594__1.csv,k,0,num,0,178
csvData21180610__2.csv,FTM,2,num,38,24
csvData1902536__12.csv,CS,4,num,111,1
csvData9103974__6.csv,oppSLG,3,num,33,0.407
csvData24341501__0.csv,oppOPS,0,num,318,0.696
csvData11859275__0.csv,r,1,num,25,1
csvData24131822__7.csv,PPF,1,num,44,94
csvData11251209.csv,Score,2,cate,2,"L, 33-0"
csvData158232__2.csv,pct,5,num,16,0.163
csvData10887965.csv,Wm US,1,num,0,0
csvData1211158__2.csv,po,5,num,15,21
csvData10168387.csv,DE,6,num,6,40
csvData7222492__5.csv,3PA,1,num,81,19.9
csvData10786096.csv,IT,2,num,10,54
csvData24341501__0.csv,IP,9,num,84,86.0
csvData18784108__2.csv,POS,8,cate,37,1B
csvData14585065__2.csv,BPG,0,num,9,0.3
csvData11247389.csv,IT,2,num,0,34
csvData24341501__0.csv,YEAR,1,num,216,2012
csvData1211158__2.csv,cs,4,num,12,1
csvData3726343__7.csv,GIDP,2,num,35,0
csvData29230622__0.csv,VORP,1,num,174,28.4
csvData1902536__12.csv,RBI,8,num,158,7
csvData18786685__0.csv,BPG,7,num,4,0.1
csvData11618254.csv,IT,2,num,1,36
csvData24341501__0.csv,LG,3,cate,188,AL
csvData2792289__3.csv,Opp,3,cate,15,NOH
csvData28386553__1.csv,SB,7,num,20,6
csvData24131822__7.csv,oppSLG,2,num,0,0.406
csvData20099586__3.csv,Team,4,cate,0,SF
csvData11859275__0.csv,ibb,6,num,26,0
csvData26724876__3.csv,FG%,6,num,42,0.428
csvData24131822__7.csv,oppSLG,2,num,71,0.397
csvData24341501__0.csv,oppOBP,8,num,276,0.326
csvData1902536__12.csv,RBI,8,num,82,6
csvData7222492__5.csv,FGA,0,num,111,51.4
csvData6444295__7.csv,ORB,0,num,23,0.5
csvData8804961__2.csv,3B,5,num,26,0
csvData10051410.csv,FR,4,num,9,50
csvData1902536__12.csv,BB,1,num,17,23
csvData24341501__0.csv,oppOPS,0,num,348,0.708
csvData29230622__0.csv,oppSLG,0,num,76,0.398
csvData11762781__2.csv,rbi,2,num,18,3
csvData24341501__0.csv,TEAM,2,cate,191,LAN
csvData24341501__0.csv,LG,3,cate,319,NL
csvData919002__3.csv,DRtg,6,num,11,113
csvData2688573__0.csv,l,4,num,3,4
csvData11762781__2.csv,avg,3,num,9,0.29
csvData7222492__5.csv,FTA,3,num,109,18.4
csvData20075499__7.csv,Team,1,cate,80,PAW
csvData28672318__4.csv,AB,6,num,27,5
csvData29230622__3.csv,PA,5,num,40,296
csvData21947308__0.csv,RBI,0,num,15,0
csvData14443150__6.csv,FGM,4,num,8,2.3
csvData10074535__0.csv,SF,6,num,17,2
csvData14690251__3.csv,SH,2,num,0,0
csvData2688573__0.csv,bb,7,num,29,0
csvData22060727__0.csv,Tm,5,cate,24,SEA
csvData26724876__2.csv,APG,1,num,15,3.0
csvData17658548__0.csv,3b,6,num,11,0
csvData15025720__2.csv,3B,3,num,16,0
csvData29230622__3.csv,YEAR,4,num,14,2012
csvData10975009.csv,FR,4,num,10,52
csvData397377__3.csv,ORB%,5,num,27,0.0
csvData11859275__0.csv,r,1,num,5,2
csvData29230622__0.csv,TEAM,3,cate,3,MIN
csvData21180610__2.csv,#,0,num,6,52
csvData5124506__7.csv,OBP,6,num,14,0.363
csvData23138641__17.csv,Team,6,cate,302,Tampa Bay
csvData10219632.csv,JP,5,num,10,23
csvData15025720__5.csv,SH,5,num,19,0
csvData18493125__12.csv,GIDP,8,num,48,4
csvData24341501__0.csv,PPF,4,num,231,102
csvData10996262.csv,DE,6,num,6,40
csvData1786628__7.csv,USG%,5,num,2,8.0
csvData7222492__5.csv,BPG,2,num,15,4.5
csvData29230622__0.csv,G,6,num,351,4
csvData21300577__1.csv,3B,2,num,2,2
csvData24108736__5.csv,2B,6,num,0,2
csvData9103974__6.csv,NAME,5,cate,33,Todd Redmond
csvData28386553__1.csv,H,0,num,7,21
csvData29230622__0.csv,VORP,1,num,92,7.9
csvData1786628__7.csv,USG%,5,num,12,11.6
csvData24341501__0.csv,SLG,6,num,48,0.451
csvData29230622__3.csv,YEAR,4,num,33,2012
csvData24341501__0.csv,oppOBP,8,num,298,0.326
csvData14690251__3.csv,OBP,1,num,18,0.286
csvData8804961__3.csv,SF,1,num,27,0
csvData21180610__2.csv,GP,5,num,36,29
csvData3178438__15.csv,SPG,5,num,50,7.5
csvData15283024__1.csv,BB,3,num,12,3
csvData10786096.csv,CN (cm),7,num,0,82
csvData28672318__4.csv,BB,4,num,35,0
csvData29230622__3.csv,VORP,1,num,122,-0.7
csvData18493125__12.csv,AB,2,num,39,64
csvData29230622__3.csv,oppSLG,0,num,25,0.422
csvData18493125__12.csv,SF,6,num,14,2
csvData29230622__0.csv,oppSLG,0,num,178,0.411
csvData8804961__2.csv,Team,3,cate,20,PHI
csvData16589458__0.csv,G,1,num,12,15
csvData397377__3.csv,GmSc,3,num,12,1.1
csvData14690251__2.csv,GIDP,0,num,4,0
csvData2688573__0.csv,Date,2,cate,4,"Apr 10, 2011"
csvData5124506__7.csv,SLG,0,num,1,0.395
csvData6605406__3.csv,3P%,1,num,43,0.5
csvData158232__2.csv,b/s,0,num,23,0.64
csvData3178438__15.csv,ORB,3,num,40,9.6
csvData12976003__3.csv,FTA,3,num,30,0.0
csvData1068737__2.csv,3PA,1,num,1,1.4
csvData27008272__5.csv,3P%,2,num,24,0.306
csvData18786685__0.csv,ORB,3,num,4,0.2
csvData6468042__0.csv,3P%,5,num,37,0.28
csvData1211158__2.csv,bb,0,num,5,3
csvData10074535__12.csv,POS,0,cate,1,C
csvData8804961__2.csv,AVG,2,num,29,0.212
csvData1902536__12.csv,RBI,8,num,137,9
csvData11618254.csv,CN (cm),7,num,6,96
csvData14443150__6.csv,RPG,0,num,17,4.5
csvData29230622__0.csv,YEAR,4,num,324,2012
csvData11247389.csv,UK,3,num,1,4
csvData21198812__7.csv,POS,4,cate,29,2B
csvData4823585__2.csv,H,9,num,23,28
csvData10074535__0.csv,AVG,7,num,1,0.326
csvData16773977__3.csv,TOV,4,num,18,1.8
csvData8288967__15.csv,Tm,1,cate,65,LAA
csvData20075499__7.csv,SLG,6,num,63,0.312
csvData26447856__0.csv,SB,0,num,3,0
csvData24341501__0.csv,oppOBP,8,num,190,0.316
csvData397377__3.csv,BLK%,6,num,3,2.7
csvData7222492__5.csv,PPG,5,num,8,64.8
csvData21300577__1.csv,R,1,num,29,27
csvData29230622__0.csv,PA,5,num,2,102
csvData24108736__5.csv,AVG,7,num,8,0.186
csvData11585188__1.csv,Tm,3,cate,37,ORL
csvData24108736__5.csv,Player,2,cate,3,J Valentin
csvData26817631__5.csv,Rk,3,num,21,43
csvData22709338__0.csv,po,1,num,2,21
csvData10074535__0.csv,SF,6,num,21,1
csvData28672318__4.csv,H,3,num,48,3
csvData9103974__6.csv,YEAR,6,num,33,2013
csvData15025720__1.csv,3B,3,num,5,0
csvData18493125__12.csv,HR,0,num,31,2
csvData24341501__0.csv,oppOBP,8,num,72,0.32
csvData24341501__0.csv,oppOPS,0,num,14,0.726
csvData2792289__3.csv,G,5,num,7,4
csvData7222492__5.csv,3PA,1,num,107,20.2
csvData10074535__12.csv,SF,8,num,22,0
csvData28681743__3.csv,#,6,num,30,6
csvData21180610__0.csv,FG%,4,num,5,0.417
csvData8804961__3.csv,BB,0,num,16,5
csvData14297814__2.csv,Arch-Thru,2,num,9,8
csvData16773977__3.csv,PPG,1,num,15,5.4
csvData3178438__15.csv,TOV,1,num,12,14.8
csvData12976003__3.csv,DRB,0,num,8,0.0
csvData29230622__0.csv,YEAR,4,num,97,2012
csvData3871380__3.csv,3b,2,num,26,0
csvData11170774.csv,JP,5,num,0,3
csvData24341501__0.csv,oppOPS,0,num,178,0.724
csvData24442720__5.csv,Team,0,cate,0,All Teams
csvData7222492__5.csv,3PA,1,num,76,18.3
csvData14297814__2.csv,Arch-Thru,2,num,10,1
csvData11105179.csv,IT,2,num,0,34
csvData5124506__7.csv,SF,5,num,22,0
csvData11839331__4.csv,FGA,0,num,4,10.5
csvData18786685__0.csv,MPG,4,num,4,1.2
csvData24341501__0.csv,LG,3,cate,320,NL
csvData21300577__1.csv,OBP,4,num,26,0.303
csvData14443150__8.csv,BPG,3,num,10,0.0
csvData15933779__2.csv,Opp,2,cate,21,IND
csvData1902536__12.csv,OBP,7,num,101,0.213
csvData9103974__6.csv,NAME,5,cate,79,Ervin Santana
csvData18493125__12.csv,H,9,num,24,61
csvData22335715__0.csv,r,0,num,24,7
csvData29230622__0.csv,YEAR,4,num,142,2012
csvData7222492__5.csv,FGM,7,num,77,25.8
csvData7222492__5.csv,3PA,1,num,37,12.4
csvData10074535__0.csv,AB,2,num,51,237
csvData23003743__0.csv,AB,5,num,15,10
csvData24442720__5.csv,OFF,3,num,16,2.4
csvData18784108__2.csv,AVG,2,num,6,0.268
csvData20099586__3.csv,H,6,num,22,15
csvData15025720__0.csv,GDP,6,num,22,0
csvData23141915__1.csv,Tm,0,cate,41,UTA
csvData29230622__0.csv,PA,5,num,288,6
csvData29230622__3.csv,PA,5,num,183,286
csvData28507633__1.csv,GS,0,num,11,0
csvData2688573__0.csv,bb,7,num,4,3
csvData3178438__15.csv,FG%,6,num,101,0.43
csvData8288967__15.csv,Tm,1,cate,32,OAK
csvData24442720__5.csv,PF,5,num,14,2.7
csvData10074535__12.csv,BB,5,num,33,12
csvData1902536__12.csv,3B,3,num,103,0
csvData29230622__3.csv,VORP,1,num,197,-0.9
csvData24108736__5.csv,AVG,7,num,12,0.284
csvData24341501__0.csv,TEAM,2,cate,135,BAL
csvData20075499__7.csv,3B,3,num,23,1
csvData28672318__5.csv,GDP,5,num,46,0
csvData8804961__3.csv,Team,3,cate,6,NYM
csvData12976003__3.csv,FTA,3,num,9,0.0
csvData29230622__0.csv,TEAM,3,cate,155,COL
csvData1902536__12.csv,3B,3,num,120,3
csvData1068737__2.csv,FTA,4,num,24,2.4
csvData6468042__2.csv,PF,1,num,3,3.5
csvData16461238__3.csv,ibb,6,num,17,0
csvData10644438.csv,CN (cm),7,num,10,110
csvData3726343__7.csv,Team,9,cate,6,PIR
csvData20075499__7.csv,2B,0,num,83,0
csvData21947308__2.csv,SB,1,num,3,1
csvData26649044__3.csv,oRAR,1,num,8,0
csvData10996262.csv,CN (cm),7,num,5,92
csvData15283024__1.csv,BB,3,num,25,0
csvData29051594__1.csv,sa/s,4,num,12,0.0
csvData15025720__0.csv,AB,2,num,6,4
csvData9925714__1.csv,FGM,6,num,14,5.9
csvData26724876__2.csv,DRB,0,num,3,2.0
csvData24341501__0.csv,oppOPS,0,num,271,0.722
csvData24341501__0.csv,TEAM,2,cate,75,SEA
csvData20075499__7.csv,CS,2,num,58,1
csvData29230622__0.csv,YEAR,4,num,14,2012
csvData3871380__3.csv,ab,0,num,18,38
csvData6605406__1.csv,SPG,0,num,18,0.7
csvData15025720__5.csv,C-G#,7,num,2,1180
csvData10074535__0.csv,Player,1,cate,12,D Sutton
csvData26959440__0.csv,AB,2,num,6,277
csvData8288967__15.csv,Tm,1,cate,121,NYY
csvData22709338__0.csv,gdp,6,num,24,0
csvData13434912__7.csv,R,0,num,11,55
csvData6468042__2.csv,STL,6,num,4,1.1
csvData11839331__4.csv,3PM,2,num,7,0.7
csvData9103974__6.csv,VORP,9,num,66,6.3
csvData6605406__1.csv,FGM,2,num,23,3.1
csvData10644438.csv,Wm US,0,num,10,18
csvData21947308__2.csv,SB,1,num,10,0
csvData19387543__3.csv,rbi,0,num,7,11
csvData6468042__1.csv,3PM,2,num,16,2.5
csvData6605406__3.csv,FTM,6,num,8,1.3
csvData24442720__5.csv,3P%,7,num,16,0.0
csvData6605406__3.csv,APG,5,num,4,3.1
csvData8804961__3.csv,SO,8,num,21,9
csvData2688573__0.csv,ibb,8,num,12,0
csvData28672318__4.csv,BB,4,num,36,0
csvData16461238__3.csv,ibb,6,num,15,0
csvData5586261__3.csv,2B,1,num,17,0
csvData29230622__3.csv,oppSLG,0,num,171,0.413
csvData27008272__5.csv,TOV,9,num,13,1.5
csvData24341501__0.csv,oppOPS,0,num,349,0.732
csvData16825359__0.csv,Arch-Deck,2,num,10,7
csvData14443150__8.csv,PPG,6,num,10,0.2
csvData18493125__12.csv,HR,0,num,14,3
csvData29230622__0.csv,G,6,num,249,29
csvData29230622__0.csv,TEAM,3,cate,323,COL
csvData10074535__12.csv,AVG,7,num,6,0.249
csvData29230622__0.csv,G,6,num,308,9
csvData24341501__0.csv,SLG,6,num,307,0.389
csvData24131822__7.csv,GS,5,num,44,22
csvData7222492__5.csv,FTA,3,num,92,17.7
csvData28672318__4.csv,GDP,5,num,16,0
csvData29230622__0.csv,YEAR,4,num,191,2012
csvData7222492__5.csv,PF,6,num,65,19.0
csvData1902536__12.csv,BB,1,num,57,2
csvData23003743__0.csv,H,4,num,2,31
csvData15283024__1.csv,C-G#,1,num,13,459
csvData28681743__3.csv,FTA,2,num,10,1.3
csvData7222492__5.csv,FTM,8,num,35,12.9
csvData18661263__9.csv,3B,1,num,39,0
csvData8804961__2.csv,SF,1,num,1,0
csvData24341501__0.csv,oppOBP,8,num,49,0.318
csvData1140150.csv,Wm US,1,num,0,0
csvData28672318__5.csv,3B,1,num,42,0
csvData23003743__0.csv,Player,3,cate,11,Y Torrealba
csvData10911563.csv,IT,2,num,5,44
csvData21180610__0.csv,FTM,2,num,5,21
csvData1902536__12.csv,GIDP,5,num,119,7
csvData9925714__1.csv,#,7,num,24,30
csvData24341501__0.csv,oppOBP,8,num,154,0.323
csvData22709338__0.csv,gdp,6,num,29,0
csvData1211158__2.csv,ibb,3,num,17,0
csvData1786628__7.csv,AST%,8,num,21,16.9
csvData15283024__1.csv,BB,3,num,34,1
csvData12441316__0.csv,DRB%,6,num,13,27.3
csvData24341501__0.csv,IP,9,num,340,98.0
csvData14585065__2.csv,Team,2,cate,20,IU
csvData21180610__7.csv,DRB,3,num,21,138
csvData11957850__2.csv,Opp,7,cate,3,LAL
csvData24341501__0.csv,LG,3,cate,23,AL
csvData21300577__1.csv,HR,5,num,29,4
csvData3178438__15.csv,ORB,3,num,103,13.4
csvData6468042__2.csv,GP,0,num,14,39
csvData18493125__12.csv,GIDP,8,num,32,0
csvData3871380__3.csv,ab,0,num,16,34
csvData6468042__0.csv,DRB,3,num,10,6.4
csvData21180610__2.csv,FTM,2,num,53,27
csvData9079863__8.csv,Opp,0,cate,27,SAC
csvData11839331__4.csv,TOV,3,num,50,2.4
csvData24341501__0.csv,TEAM,2,cate,115,HOU
csvData14690251__2.csv,G,7,num,3,26
csvData26724876__3.csv,TOV,3,num,38,1.2
csvData26724876__2.csv,DRB,0,num,11,2.2
csvData24341501__0.csv,TEAM,2,cate,87,CHA
csvData29230622__3.csv,YEAR,4,num,149,2012
csvData29230622__3.csv,G,6,num,76,26
csvData29230622__3.csv,VORP,1,num,37,19.3
csvData8804961__2.csv,3B,5,num,14,0
csvData11839331__7.csv,FGA,4,num,5,13.8
csvData24341501__0.csv,TEAM,2,cate,225,NYA
csvData14518660__14.csv,Tm,5,cate,4,CIN
csvData29230622__0.csv,YEAR,4,num,334,2012
csvData9103974__6.csv,AGE,8,num,5,25
csvData16461238__3.csv,gdp,1,num,11,0
csvData29230622__0.csv,PA,5,num,365,157
csvData6974424__3.csv,dp,4,num,11,1
csvData21300577__1.csv,OPS,0,num,19,0.829
csvData14443150__8.csv,BPG,3,num,16,0.9
csvData2688573__0.csv,era,3,num,18,4.35
csvData21180610__0.csv,PTS,3,num,32,1164
csvData10975009.csv,CN (cm),7,num,6,96
csvData26724876__3.csv,PF,7,num,52,2.7
csvData29230622__3.csv,VORP,1,num,160,0.2
csvData11859275__0.csv,r,1,num,1,0
csvData3871380__3.csv,hbp,5,num,3,1
csvData17658548__0.csv,3b,6,num,39,0
csvData27008272__5.csv,PF,0,num,2,2.6
csvData13434912__7.csv,AB,2,num,75,208
csvData1211158__2.csv,2b,8,num,21,2
csvData24341501__0.csv,oppOPS,0,num,105,0.706
csvData26724876__3.csv,RPG,1,num,0,3.1
csvData18661263__9.csv,H,2,num,38,91
csvData11859275__0.csv,k,5,num,7,2
csvData6605406__1.csv,APG,3,num,23,2.5
csvData10046644.csv,FR,4,num,1,34
csvData11859275__0.csv,Date,2,cate,9,"Mar 21, 2009"
csvData24341501__0.csv,oppOPS,0,num,109,0.711
csvData21180610__2.csv,3PM,1,num,15,0
csvData1549285__0.csv,Tm,3,cate,8,SEA
csvData15283024__1.csv,SB,4,num,4,0
csvData18786685__0.csv,3P%,1,num,22,0.246
csvData14585065__2.csv,Player,3,cate,19,Bernard Cote
csvData29051594__1.csv,a/s,6,num,14,0.15
csvData18661263__9.csv,AB,3,num,97,327
csvData14443150__8.csv,BPG,3,num,6,0.2
csvData11618254.csv,FR,4,num,6,44
csvData19387543__3.csv,e,7,num,25,2
csvData24341501__0.csv,SLG,6,num,216,0.371
csvData10074535__12.csv,POS,0,cate,32,C
csvData1140150.csv,IT,2,num,5,44
csvData20099586__3.csv,SO,2,num,19,51
csvData3726343__7.csv,CS,1,num,3,3
csvData6468042__2.csv,3PM,2,num,51,1.9
csvData919002__3.csv,G,2,num,0,2
csvData14443150__6.csv,3PA,5,num,13,1.3
csvData21180610__0.csv,FG%,4,num,10,0.366
csvData24341501__0.csv,LG,3,cate,235,AL
csvData24341501__0.csv,LG,3,cate,277,NL
csvData26724876__3.csv,PF,7,num,27,2.1
csvData22335715__0.csv,Opponent,1,cate,21,Cal State Fullerton
csvData7222492__5.csv,3PA,1,num,62,19.1
csvData28681743__3.csv,FG%,4,num,17,0.467
csvData29230622__3.csv,YEAR,4,num,125,2012
csvData23138641__17.csv,Team,6,cate,275,Minnesota
csvData18493125__12.csv,2B,7,num,10,8
csvData24341501__0.csv,TEAM,2,cate,92,MIN
csvData27526946__4.csv,CS,4,num,4,3
csvData24131822__7.csv,oppOBP,3,num,51,0.322
csvData1068737__2.csv,3PM,5,num,1,0.6
csvData10786096.csv,IT,2,num,0,34
csvData2688573__0.csv,l,4,num,6,1
csvData7222492__5.csv,3PA,1,num,56,14.2
csvData15283024__1.csv,HBP,2,num,4,0
csvData1902536__12.csv,OBP,7,num,9,0.356
csvData27420957__0.csv,WAA,1,cate,2,-1.0
csvData284731__0.csv,4,3,num,21,38
csvData1786628__7.csv,eFG%,4,num,14,0.857
csvData21877600__3.csv,GS,7,num,17,1
csvData13726780__2.csv,Tm,2,cate,10,IND
csvData29567739__2.csv,State,0,cate,19,MARYLAND
csvData6468042__0.csv,3PM,2,num,22,2.5
csvData16461238__3.csv,sb,0,num,23,0
csvData24341501__0.csv,oppOPS,0,num,65,0.738
csvData16589458__0.csv,G,1,num,5,38
csvData23138641__17.csv,Team,6,cate,221,Washington
csvData29230622__0.csv,VORP,1,num,121,4.6
csvData17658548__0.csv,hr,0,num,28,2
csvData10786096.csv,Wm Alpha,1,cate,1,XS
csvData14585065__2.csv,BPG,0,num,1,0.1
csvData1549285__0.csv,Opp,0,cate,23,SAS
csvData11839331__7.csv,AST,0,num,33,1.7
csvData24108736__5.csv,AVG,7,num,3,0.271
csvData1902536__12.csv,CS,4,num,42,0
csvData18784108__2.csv,AVG,2,num,20,0.264
csvData6605406__3.csv,FGM,0,num,26,3.1
csvData4823585__2.csv,AB,2,num,13,17
csvData29230622__0.csv,YEAR,4,num,166,2012
csvData23138641__17.csv,Team,6,cate,187,Minnesota
csvData28672318__5.csv,GDP,5,num,6,0
csvData7222492__5.csv,FTM,8,num,101,15.7
csvData24341501__0.csv,oppOBP,8,num,25,0.318
csvData3871380__3.csv,2b,8,num,26,3
csvData24108736__5.csv,SB,5,num,2,1
csvData29230622__3.csv,oppSLG,0,num,130,0.397
csvData21180610__2.csv,FG%,4,num,45,0.357
csvData29230622__3.csv,PA,5,num,195,253
csvData29230622__0.csv,TEAM,3,cate,136,SFN
csvData17658548__0.csv,rbi,5,num,5,6
csvData7222492__5.csv,PF,6,num,14,20.4
csvData10074535__12.csv,AB,6,num,14,115
csvData11839331__4.csv,FTM,1,num,18,1.9
csvData10219632.csv,DE,6,num,10,48
csvData29230622__3.csv,G,6,num,90,63
csvData3178438__15.csv,3PA,4,num,106,16.9
csvData22069876__2.csv,Other,7,num,11,2
csvData11839331__4.csv,FGA,0,num,10,12.1
csvData3178438__15.csv,ORB,3,num,14,12.1
csvData14512292__0.csv,AB,2,num,18,14
csvData18661263__9.csv,3B,1,num,43,6
csvData24341501__0.csv,IP,9,num,132,68.7
csvData29230622__0.csv,G,6,num,240,44
csvData10020331.csv,IT,2,num,9,52
csvData24442720__5.csv,Team,0,cate,18,All Teams
csvData20099586__3.csv,AB,5,num,22,67
csvData26724876__2.csv,3PM,2,num,34,0.3
csvData20075499__7.csv,SLG,6,num,80,0.454
csvData10168387.csv,Wm US,0,num,9,16
csvData21180610__2.csv,FTM,2,num,33,21
csvData28386553__1.csv,SB,7,num,10,12
csvData16773977__3.csv,PPG,1,num,22,4.1
csvData24131822__7.csv,oppTAv,4,num,17,0.257
csvData6917053__0.csv,H,7,num,12,117
csvData7222492__5.csv,FGM,7,num,86,21.4
csvData22709338__0.csv,r,0,num,7,3
csvData7222492__5.csv,#,4,num,56,241
csvData24341501__0.csv,SLG,6,num,279,0.561
csvData23003743__3.csv,BB,9,num,1,12
csvData26959440__0.csv,AB,2,num,1,356
csvData29230622__3.csv,G,6,num,96,67
csvData6917053__0.csv,SF,2,num,14,0
csvData3653270__1.csv,Rk,7,num,10,11
csvData10881686.csv,Score,2,cate,6,"L, 35-21"
csvData21180610__7.csv,MIN,0,num,18,1906.2
csvData26724876__3.csv,PF,7,num,21,2.9
csvData3726343__7.csv,GIDP,2,num,37,2
csvData29230622__0.csv,YEAR,4,num,149,2012
csvData20075499__7.csv,2B,0,num,21,22
csvData29230622__0.csv,VORP,1,num,168,-0.4
csvData29230622__0.csv,TEAM,3,cate,284,BAL
csvData24341501__0.csv,PPF,4,num,348,98
csvData24131822__7.csv,AB,0,num,9,769
csvData23003743__0.csv,SO,6,num,11,24
csvData10020331.csv,Wm Alpha,0,cate,5,M
csvData15025720__0.csv,SF,8,num,13,0
csvData22709338__0.csv,cs,4,num,4,1
csvData10996262.csv,UK,4,num,8,18
csvData11839331__7.csv,TOV,2,num,5,1.3
csvData21180610__2.csv,#,0,num,36,49
csvData15025720__0.csv,GDP,6,num,12,0
csvData1068737__2.csv,FGA,0,num,17,6.6
csvData11762781__2.csv,sb,6,num,15,3
csvData11859275__3.csv,gdp,1,num,25,0
csvData14690251__2.csv,POS,3,cate,18,3B
csvData11762781__2.csv,sb,6,num,19,0
csvData11247389.csv,FR,4,num,5,42
csvData15025720__0.csv,HR,7,num,15,0
csvData24341501__0.csv,SLG,6,num,47,1.0
csvData24341501__0.csv,IP,9,num,121,35.0
csvData21947308__2.csv,IBB,2,num,18,0
csvData919002__3.csv,USG%,8,num,1,10.9
csvData11957850__2.csv,Opp,7,cate,19,SEA
csvData10074535__0.csv,G,4,num,19,79
csvData20075499__7.csv,2B,0,num,58,5
csvData10074535__12.csv,SLG,1,num,0,0.333
csvData1902536__12.csv,OBP,7,num,61,0.423
csvData24341501__0.csv,oppOBP,8,num,90,0.321
csvData6468042__2.csv,PF,1,num,42,2.4
csvData3178438__15.csv,DRB,0,num,63,24.4
csvData14518660__14.csv,Tm,5,cate,28,BRO
csvData21877600__3.csv,eFG%,5,num,0,0.333
csvData21300577__1.csv,HR,5,num,38,3
csvData1902536__12.csv,G,2,num,34,39
csvData13434912__7.csv,OBP,4,num,10,0.336
csvData23141915__1.csv,Tm,0,cate,21,UTA
csvData18784108__2.csv,Player,9,cate,16,D Mavares
csvData10074535__0.csv,AVG,7,num,34,0.149
csvData9103974__6.csv,YEAR,6,num,55,2013
csvData14297814__2.csv,Arch-Thru,2,num,18,1
csvData29051594__1.csv,k,0,num,14,165
csvData12976003__3.csv,FTA,3,num,7,0.9
csvData12976003__3.csv,ORB,4,num,10,0.2
csvData1902536__12.csv,GIDP,5,num,128,2
csvData21947308__2.csv,AB,3,num,6,3
csvData18784108__2.csv,SB,0,num,29,9
csvData21877600__3.csv,GS,7,num,7,1
csvData11170774.csv,Wm US,1,num,6,10
csvData7222492__5.csv,PF,6,num,69,15.7
csvData24341501__0.csv,YEAR,1,num,333,2012
csvData24341501__0.csv,IP,9,num,10,19.3
csvData2688573__2.csv,2b,5,num,5,0
csvData9103974__6.csv,YEAR,6,num,63,2013
csvData18493125__12.csv,Player,1,cate,29,M Lipka
csvData3178438__15.csv,DRB,0,num,13,20.3
csvData29051594__1.csv,ba,2,num,15,32
csvData29230622__3.csv,oppSLG,0,num,141,0.415
